Season,Name,Basin,Type,MaxWindMPH,MinPressure,StartDate,EndDate,Hem_NS,Hem_EW,Lat,Lon
1993,BABIE,SI,TS,43,991,18OCT1992,21OCT1992,S,E,-11.1,81.2
1993,BEATRIZ,EP,TS,63,995,18JUN1993,20JUN1993,N,W,15.9,-97.8
1993,BECKY,WP,TS,63,980,13SEP1993,18SEP1993,N,E,20.9,114.9
1993,BRET,NA,TS,58,1002,04AUG1993,11AUG1993,N,W,10.1,-52.9
1993,BRET,EP,TS,23,1010,11AUG1993,11AUG1993,N,W,12.2,-86.8
1993,C39293,SI,SS,43,998,26DEC1992,30DEC1992,S,E,-23.8,41.2
1993,CALVIN,EP,TS,109,966,04JUL1993,09JUL1993,N,W,18.2,-104.1
1993,CECIL,WP,ET,92,950,22SEP1993,29SEP1993,N,E,22.8,144.8
1993,CINDY,NA,TS,46,1007,14AUG1993,17AUG1993,N,W,17.3,-69.3
1993,COLINA,SI,ET,83,970,13JAN1993,21JAN1993,S,E,-18.3,55.9
1993,DENNIS,NA,TS,52,1000,23AUG1993,28AUG1993,N,W,16.4,-35.8
1993,DESSILIA,SI,ET,58,975,16JAN1993,24JAN1993,S,E,-21.2,43.9
1993,DORA,EP,TS,132,945,14JUL1993,20JUL1993,N,W,13.8,-128
1993,DOT,WP,TS,81,965,19SEP1993,27SEP1993,N,E,20.8,112.4
1993,ED,WP,ET,115,915,30SEP1993,09OCT1993,N,E,20.3,132.5
1993,EDWINA,SI,ET,107,925,19JAN1993,29JAN1993,S,E,-16.7,63.3
1993,EMILY,NA,ET,115,960,22AUG1993,06SEP1993,N,W,34.5,-75.2
1993,EUGENE,EP,TS,127,948,15JUL1993,25JUL1993,N,W,14.9,-122.3
1993,FERNANDA,EP,TS,144,934,09AUG1993,19AUG1993,N,W,14.8,-123.9
1993,FINELLA,SI,ET,51,984,12FEB1993,15FEB1993,S,E,-26.3,54.8
1993,FLO,WP,ET,75,970,01OCT1993,11OCT1993,N,E,16.7,122.8
1993,FLOYD,NA,ET,81,966,07SEP1993,13SEP1993,N,W,48,-7.5
1993,GENE,WP,ET,40,998,07OCT1993,14OCT1993,N,E,16.8,134.5
1993,GRACIA,SI,NR,43,990,20FEB1993,23FEB1993,S,E,-16.7,44.1
1993,GREG,EP,TS,132,948,15AUG1993,28AUG1993,N,W,18.2,-115.8
1993,H19293,SI,TS,35,995,24FEB1993,26FEB1993,S,E,-26.6,57.7
1993,HARVEY,NA,TS,75,990,18SEP1993,21SEP1993,N,W,35.6,-55.2
1993,HATTIE,WP,ET,58,980,19OCT1993,26OCT1993,N,E,27.2,157.3
1993,HILARY,EP,TS,121,957,17AUG1993,27AUG1993,N,W,18.6,-107.9
1993,HSK0493,SI,TS,32,997,04DEC1992,10DEC1992,S,E,-8.5,48.5
1993,HUTELLE,SI,NR,31,998,27FEB1993,02MAR1993,S,E,-19.6,49.1
1993,IONIA,SI,ET,39,993,02MAR1993,09MAR1993,S,E,-16.8,44
1993,IRA,WP,TS,92,950,27OCT1993,05NOV1993,N,E,15.3,126.6
1993,IRMA,WP,TS,58,985,09MAR1993,19MAR1993,N,E,15.1,149.7
1993,IRWIN,EP,TS,69,999,21AUG1993,22AUG1993,N,W,16.7,-102.9
1993,JEANA,WP,TS,52,992,05NOV1993,13NOV1993,N,E,20.1,135.8
1993,JONI,SP,NR,58,985,05DEC1992,14DEC1992,S,W,-27,-174.5
1993,JOURDANNE,SI,TS,104,930,02APR1993,10APR1993,S,E,-19.5,75.4
1993,JOVA,EP,TS,132,948,29AUG1993,05SEP1993,N,W,17.5,-105.9
1993,KEN,SI,NR,46,990,18DEC1992,21DEC1992,S,E,-12.3,97.5
1993,KENNETH,EP,TS,150,932,05SEP1993,17SEP1993,N,W,17.2,-119.6
1993,KEONI,EP,TS,132,940,09AUG1993,03SEP1993,N,E,14.8,-170.8
1993,KINA,SP,NR,35,997,06JAN1993,06JAN1993,S,W,-25,-160
1993,KONITA,SI,TS,81,955,02MAY1993,07MAY1993,S,E,-10.6,68.4
1993,KORYN,WP,TS,121,905,15JUN1993,29JUN1993,N,E,13.6,129.8
1993,KYLE,WP,TS,81,960,17NOV1993,24NOV1993,N,E,12.9,111.7
1993,LENA,SI,NR,63,972,24JAN1993,02FEB1993,S,E,-16.2,119.2
1993,LEWIS,WP,TS,69,975,07JUL1993,13JUL1993,N,E,18.3,110.7
1993,LIDIA,EP,TS,150,930,08SEP1993,14SEP1993,N,W,16.7,-105.4
1993,LIN,SP,NR,40,995,04FEB1993,05FEB1993,S,W,-26,-166.8
1993,LOLA,WP,TS,92,955,01DEC1993,09DEC1993,N,E,14.4,123.9
1993,MANNY,WP,TS,86,955,03DEC1993,16DEC1993,N,E,13.9,127.6
1993,MAX,EP,TS,46,1000,30SEP1993,04OCT1993,N,W,11,-116.7
1993,MICK,SP,NR,46,990,09FEB1993,11FEB1993,S,E,-25.3,178.7
1993,MONTY,SI,NR,69,992,06APR1993,13APR1993,S,E,-16.7,105.6
1993,NATHAN,WP,ET,63,980,19JUL1993,27JUL1993,N,E,24.5,139.5
1993,NELL,WP,TS,69,975,20DEC1993,01JAN1994,N,E,9.7,125.6
1993,NINA,SP,NR,92,960,22DEC1992,05JAN1993,S,W,-13.9,141.3
1993,NISHA,SP,NR,63,980,15FEB1993,16FEB1993,S,W,-26,-150
1993,NORMA,EP,TS,52,1000,02OCT1993,06OCT1993,N,W,17.5,-114.4
1993,OFELIA,WP,ET,52,990,24JUL1993,29JUL1993,N,E,25.5,133.5
1993,OLI,SP,NR,46,990,18FEB1993,20FEB1993,S,W,-25.5,-177.6
1993,OLIVER,SP,NR,115,950,04FEB1993,12FEB1993,S,E,-17.1,152
1993,PERCY,WP,ET,69,975,27JUL1993,01AUG1993,N,E,27.6,128.7
1993,POLLY,SP,NR,98,945,24FEB1993,09MAR1993,S,W,-25.9,167.9
1993,PREMA,SP,NR,69,975,01APR1993,06APR1993,S,W,-25.4,177.4
1993,ROBYN,WP,ET,98,940,01AUG1993,14AUG1993,N,E,20,132.5
1993,ROGER,SP,NR,69,980,12MAR1993,27MAR1993,S,W,-18.3,156
1993,STEVE,WP,TS,63,980,05AUG1993,14AUG1993,N,E,16.4,138.6
1993,TASHA,WP,TS,75,970,13AUG1993,22AUG1993,N,E,20.9,112.5
1993,VERNON,WP,ET,81,965,21AUG1993,30AUG1993,N,E,28.6,143.8
1993,WINONA,WP,TS,46,990,22AUG1993,29AUG1993,N,E,12.8,117.5
1993,YANCY,WP,ET,109,925,29AUG1993,07SEP1993,N,E,26,126.3
1993,ZOLA,WP,ET,58,985,05SEP1993,14SEP1993,N,E,29.6,132.4
1994,,NI,NR,132,940,29APR1994,20NOV1994,N,E,20.6,92
1994,,NA,NR,35,,20JUL1994,30SEP1994,N,W,33,-79.1
1994,,EP,NR,35,,09AUG1994,15AUG1994,N,W,15.6,-145.8
1994,ALBERTO,NA,TS,63,993,30JUN1994,07JUL1994,N,W,29.9,-86.7
1994,ALETTA,EP,TS,52,999,18JUN1994,23JUN1994,N,W,13.8,-124.2
1994,ALEXINA,SI,TS,53,982,09NOV1993,14NOV1993,S,E,-13.4,79.8
1994,AMY,WP,TS,52,985,25JUL1994,31JUL1994,N,E,18.9,108.2
1994,AXEL,WP,TS,98,950,15DEC1994,27DEC1994,N,E,11.2,127.5
1994,BERYL,NA,TS,58,999,14AUG1994,19AUG1994,N,W,30,-85.6
1994,BETTINA,SI,TS,69,970,25NOV1993,02DEC1993,S,E,-15.3,77.4
1994,BOBBIE,WP,ET,58,972,18DEC1994,29DEC1994,N,E,16.3,145.7
1994,BRENDAN,WP,TS,52,992,25JUL1994,03AUG1994,N,E,31.8,125.7
1994,BUD,EP,TS,46,1003,27JUN1994,29JUN1994,N,W,16,-114.5
1994,CAITLIN,WP,TS,52,990,01AUG1994,06AUG1994,N,E,21,123.5
1994,CARLOTTA,EP,TS,104,967,28JUN1994,05JUL1994,N,W,16.6,-112.9
1994,CECILIA,SI,TS,63,972,12DEC1993,21DEC1993,S,E,-15.9,62.6
1994,CHRIS,NA,TS,81,979,16AUG1994,23AUG1994,N,W,17,-50.6
1994,DAISY,SI,NR,98,935,07JAN1994,17JAN1994,S,E,-18.9,49.3
1994,DANIEL,EP,TS,63,993,08JUL1994,14JUL1994,N,W,11.5,-127.8
1994,DEBBY,NA,TS,69,1006,09SEP1994,11SEP1994,N,W,14.1,-61.6
1994,DOUS,WP,TS,115,925,01AUG1994,13AUG1994,N,E,17.5,127.3
1994,EDMEA,SI,ET,60,976,13JAN1994,19JAN1994,S,E,-21.7,64.8
1994,ELLIE,WP,ET,81,965,06AUG1994,19AUG1994,N,E,28.8,133
1994,EMILIA,EP,TS,161,926,16JUL1994,25JUL1994,N,W,11.7,-149.6
1994,ERNESTO,NA,TS,58,997,21SEP1994,26SEP1994,N,W,13.1,-30.4
1994,FABIO,EP,TS,46,1002,19JUL1994,24JUL1994,N,W,14.1,-127.9
1994,FLORENCE,NA,TS,109,972,02NOV1994,08NOV1994,N,W,37,-49.9
1994,FRED,WP,ET,115,925,14AUG1994,26AUG1994,N,E,22.2,126
1994,GERALDA,SI,ET,127,905,26JAN1994,09FEB1994,S,E,-14.9,55.5
1994,GILMA,EP,TS,161,920,21JUL1994,31JUL1994,N,W,12.1,-143.3
1994,GLADYS,WP,TS,92,955,20AUG1994,04SEP1994,N,E,23,125
1994,GORDON,NA,TS,86,980,08NOV1994,21NOV1994,N,W,33.1,-74.2
1994,HARRY,WP,TS,52,990,24AUG1994,29AUG1994,N,E,20.2,111.5
1994,HECTOR,EP,TS,63,993,07AUG1994,09AUG1994,N,W,21.9,-111.7
1994,HOLLANDA,SI,ET,98,940,06FEB1994,15FEB1994,S,E,-20,57.6
1994,ILEANA,EP,TS,75,986,10AUG1994,14AUG1994,N,W,21,-111.2
1994,IVY,WP,ET,86,960,27AUG1994,05SEP1994,N,E,29.6,158.9
1994,IVY,SI,ET,86,950,08FEB1994,21FEB1994,S,E,-22.8,62.7
1994,JOEL,WP,TS,52,990,03SEP1994,08SEP1994,N,E,18.4,109.4
1994,JOHN,EP,ET,173,929,11AUG1994,10SEP1994,N,W,14.2,-155.1
1994,JULITA,SI,NR,35,995,15FEB1994,18FEB1994,S,E,-17.5,42.8
1994,KELVINA,SI,ET,52,985,05MAR1994,12MAR1994,S,E,-20.2,52.1
1994,KINNA,WP,ET,86,960,05SEP1994,13SEP1994,N,E,30,139.5
1994,KRISTY,EP,TS,104,992,28AUG1994,05SEP1994,N,W,16.5,-144.1
1994,LANE,EP,TS,132,948,03SEP1994,10SEP1994,N,W,18.4,-123.9
1994,LI,EP,TS,75,994,31JUL1994,17AUG1994,N,E,12.6,-178.9
1994,LITANNE,SI,ET,121,910,07MAR1994,19MAR1994,S,E,-18.4,53.2
1994,LUKE,WP,TS,52,990,07SEP1994,14SEP1994,N,E,19.4,112.3
1994,MARIOLA,SI,TS,71,966,11MAR1994,19MAR1994,S,E,-15.1,84.3
1994,MELE,EP,TS,40,,06SEP1994,09SEP1994,N,W,11.6,-165
1994,MELISSA,WP,ET,127,910,11SEP1994,21SEP1994,N,E,22.8,158.4
1994,MIRIAM,EP,TS,46,1002,15SEP1994,21SEP1994,N,W,16.3,-126.1
1994,NADIA,SI,TS,109,925,16MAR1994,01APR1994,S,E,-12.8,55.4
1994,NAOMI,SI,NR,92,960,15DEC1993,18DEC1993,S,E,-18.4,121.5
1994,NAT,WP,TS,46,992,15SEP1994,22SEP1994,N,E,23.4,154.3
1994,NONA,EP,TS,40,,21OCT1994,26OCT1994,N,W,12,-168.4
1994,NORMAN,EP,TS,40,1004,19SEP1994,22SEP1994,N,W,18.1,-114.7
1994,ODILLE,SI,ET,109,925,30MAR1994,17APR1994,S,E,-17.4,60.5
1994,OLIVIA,EP,TS,150,923,22SEP1994,29SEP1994,N,W,17.8,-119.8
1994,ORCHID,WP,ET,115,925,17SEP1994,02OCT1994,N,E,19.4,136.7
1994,OSCAR,SI,NR,40,995,28DEC1993,09JAN1994,S,E,-16.7,120.3
1994,OWEN,WP,TS,69,980,31MAR1994,09APR1994,N,E,10.2,125.9
1994,PAGE,WP,ET,81,965,11MAY1994,19MAY1994,N,E,21.3,137.8
1994,PAT,WP,TS,81,965,21SEP1994,26SEP1994,N,E,23.3,162.3
1994,PAUL,EP,TS,46,1003,24SEP1994,30SEP1994,N,W,15.6,-128.3
1994,PEARL/FARAH,SI,TS,98,950,11JAN1994,21JAN1994,S,E,-16.4,94
1994,QUENTON,SI,NR,92,955,23JAN1994,28JAN1994,S,E,-15.1,105.9
1994,REWA,SP,NR,127,920,28DEC1993,23JAN1994,S,E,-16,153.6
1994,ROSA,EP,TS,104,974,08OCT1994,15OCT1994,N,W,19.8,-107.5
1994,RUSS(-)1,WP,ET,58,985,03JUN1994,12JUN1994,N,E,19.6,115.3
1994,RUTH,WP,ET,81,965,21SEP1994,30SEP1994,N,E,23.3,162.3
1994,SADIE,SP,NR,52,990,29JAN1994,31JAN1994,S,E,-15.4,140.8
1994,SARAH,SP,NR,69,975,20JAN1994,04FEB1994,S,W,-25.4,177.1
1994,SETH,WP,ET,127,910,02OCT1994,16OCT1994,N,E,19.1,125.6
1994,SHARON,WP,TS,46,996,21JUN1994,25JUN1994,N,E,19.2,112.7
1994,SHARON,SI,NR,121,930,12MAR1994,22MAR1994,S,E,-15.9,112.7
1994,TERESA,WP,TS,92,955,16OCT1994,26OCT1994,N,E,15.6,125.4
1994,THEODORE,SP,NR,132,910,22FEB1994,03MAR1994,S,W,-13.5,156.5
1994,TIM,WP,TS,109,930,07JUL1994,12JUL1994,N,E,20.9,123.5
1994,TIM,SI,NR,40,995,28MAR1994,03APR1994,S,E,-11.6,112
1994,TOMAS,SP,NR,52,987,20MAR1994,27MAR1994,S,W,-25.4,-170.5
1994,USHA,SP,NR,35,990,29MAR1994,04APR1994,S,W,-25.5,167.4
1994,VANESSA,WP,TS,46,990,09JUL1994,11JUL1994,N,E,15.8,117.9
1994,VERNE,WP,ET,92,950,15OCT1994,04NOV1994,N,E,18.2,131.3
1994,VIVIENNE,SI,NR,98,955,06APR1994,12APR1994,S,E,-12.5,121
1994,WALT,WP,TS,115,915,14JUL1994,28JUL1994,N,E,23.2,134.5
1994,WILDA,WP,ET,104,935,20OCT1994,01NOV1994,N,E,16.2,148.9
1994,WILLY,SI,NR,58,985,27APR1994,01MAY1994,S,E,-9.5,95.4
1994,YUNYA,WP,TS,52,990,17JUL1994,21JUL1994,N,E,17.1,119.5
1994,YURI,WP,TS,46,996,22OCT1994,27OCT1994,N,E,24.6,163.2
1994,ZEKE,WP,ET,58,985,17JUL1994,25JUL1994,N,E,29.5,154.8
1994,ZELDA,WP,ET,121,910,26OCT1994,09NOV1994,N,E,18.6,138.9
1995,,NI,NR,117,956,05MAY1995,25NOV1995,N,E,16.5,86.5
1995,,NA,NR,35,,05AUG1995,13SEP1995,N,W,21.2,-96.7
1995,,EP,NR,35,,21MAY1995,23MAY1995,N,W,13.2,-104.2
1995,A19495,SI,TS,35,995,02OCT1994,07OCT1994,S,E,-8.7,51.1
1995,ADOLPH,EP,TS,132,948,15JUN1995,21JUN1995,N,W,17.1,-107.8
1995,AGNES,SP,NR,115,945,16APR1995,22APR1995,S,E,-13,147.7
1995,ALBERTINE,SI,ET,109,925,23NOV1994,03DEC1994,S,E,-15,67.2
1995,ALLISON,NA,ET,75,982,03JUN1995,11JUN1995,N,W,24.7,-86.2
1995,ANGELA,WP,TS,132,910,25OCT1995,07NOV1995,N,E,14.4,126.9
1995,ANNETTE,SI,NR,115,925,13DEC1994,20DEC1994,S,E,-18.1,120.2
1995,BARBARA,EP,TS,138,940,07JUL1995,18JUL1995,N,W,14.2,-124.5
1995,BARRY,NA,TS,69,989,05JUL1995,10JUL1995,N,W,33.2,-70.2
1995,BENTHA,SI,TS,52,984,02JAN1995,06JAN1995,S,E,-14.6,59.2
1995,BOBBY,SI,NR,121,925,19FEB1995,27FEB1995,S,E,-21.3,115.6
1995,BRIAN,WP,ET,46,998,31OCT1995,05NOV1995,N,E,27,153
1995,CHANTAL,NA,ET,69,991,12JUL1995,22JUL1995,N,W,27.2,-69.4
1995,CHLOE,SI,NR,138,920,03APR1995,08APR1995,S,E,-14.1,123.2
1995,CHRISTELLE,SI,ET,52,980,27DEC1994,11JAN1995,S,E,-16.2,57.9
1995,CHUCK,WP,TS,40,998,27APR1995,04MAY1995,N,E,7.4,165.5
1995,COSME,EP,TS,75,985,17JUL1995,22JUL1995,N,W,20.8,-115.4
1995,DALILA,EP,TS,63,994,24JUL1995,02AUG1995,N,W,16.2,-115.9
1995,DAN,WP,ET,63,985,24DEC1995,03JAN1996,N,E,10.5,127.8
1995,DEAN,NA,TS,46,999,28JUL1995,02AUG1995,N,W,29,-95
1995,DEANNA,WP,ET,46,990,01JUN1995,12JUN1995,N,E,15,119
1995,DORINA,SI,ET,109,925,18JAN1995,01FEB1995,S,E,-17.2,77.4
1995,ERICK,EP,TS,63,994,01AUG1995,08AUG1995,N,W,17.2,-119.2
1995,ERIN,NA,TS,98,973,31JUL1995,06AUG1995,N,W,30,-86.8
1995,FAYE,WP,TS,86,950,16JUL1995,25JUL1995,N,E,30.6,127.6
1995,FELIX,NA,ET,138,929,08AUG1995,25AUG1995,N,W,24.3,-61
1995,FLOSSIE,EP,TS,81,978,07AUG1995,14AUG1995,N,W,20,-109.3
1995,FODAH,SI,ET,63,970,22JAN1995,28JAN1995,S,E,-23.9,40.8
1995,GABRIELLE,NA,TS,69,988,09AUG1995,12AUG1995,N,W,23.6,-97.5
1995,GAIL,SI,ET,75,970,31JAN1995,11FEB1995,S,E,-15.8,68.4
1995,GARY,WP,TS,63,980,28JUL1995,02AUG1995,N,E,21.1,116.8
1995,GIL,EP,TS,63,993,20AUG1995,27AUG1995,N,W,19.7,-114.7
1995,HEIDA,SI,TS,46,990,04FEB1995,08FEB1995,S,E,-17.7,85.9
1995,HELEN,WP,TS,58,985,07AUG1995,13AUG1995,N,E,19.9,115.3
1995,HENRIETTE,EP,TS,98,970,01SEP1995,08SEP1995,N,W,22.6,-109.7
1995,HUMBERTO,NA,TS,109,968,22AUG1995,01SEP1995,N,W,15.7,-43.2
1995,INGRID,SI,ET,92,945,22FEB1995,03MAR1995,S,E,-22.5,58.8
1995,IRIS,NA,ET,109,957,22AUG1995,07SEP1995,N,W,25.5,-58.8
1995,IRVING,WP,TS,52,990,17AUG1995,20AUG1995,N,E,18.5,112.1
1995,ISMAEL,EP,TS,81,983,12SEP1995,15SEP1995,N,W,20.8,-108.5
1995,JANIS,WP,ET,52,990,20AUG1995,28AUG1995,N,E,27.1,122.8
1995,JERRY,NA,TS,40,1002,22AUG1995,28AUG1995,N,W,26.4,-79.7
1995,JOSTA,SI,TS,67,972,05MAR1995,12MAR1995,S,E,-13.9,43.1
1995,JULIETTE,EP,TS,150,930,16SEP1995,26SEP1995,N,W,17.8,-113.5
1995,KAREN,NA,TS,52,1000,26AUG1995,03SEP1995,N,W,17.4,-43.6
1995,KENT,WP,TS,98,945,24AUG1995,01SEP1995,N,E,19.5,123.4
1995,KYLIE,SI,ET,52,984,06MAR1995,15MAR1995,S,E,-14.7,57.7
1995,LIDY,SI,TS,35,996,14MAR1995,20MAR1995,S,E,-18.6,65.2
1995,LOIS,WP,TS,58,980,24AUG1995,30AUG1995,N,E,17.4,111.9
1995,LUIS,NA,ET,138,935,27AUG1995,12SEP1995,N,W,17.4,-51.8
1995,MARILYN,NA,ET,115,949,12SEP1995,01OCT1995,N,W,19.7,-66.4
1995,MARK,WP,ET,75,985,29AUG1995,02SEP1995,N,E,33.3,158.8
1995,MARLENE,SI,TS,115,920,29MAR1995,11APR1995,S,E,-16.4,69.4
1995,NINA,WP,TS,46,992,02SEP1995,07SEP1995,N,E,19.7,111.6
1995,NOEL,NA,ET,75,987,26SEP1995,07OCT1995,N,W,15.2,-42.6
1995,OPAL,NA,ET,150,916,27SEP1995,06OCT1995,N,W,26.6,-88.8
1995,OSCAR,WP,ET,115,925,12SEP1995,19SEP1995,N,E,27.1,136.5
1995,PABLO,NA,TS,58,994,04OCT1995,08OCT1995,N,W,11.5,-41.9
1995,POLLY,WP,ET,86,960,14SEP1995,23SEP1995,N,E,25.6,138.8
1995,ROXANNE,NA,TS,115,956,07OCT1995,21OCT1995,N,W,20,-86.7
1995,RYAN,WP,ET,98,940,15SEP1995,25SEP1995,N,E,19.1,116.2
1995,SEBASTIEN,NA,TS,63,1001,20OCT1995,25OCT1995,N,W,21.5,-58.5
1995,SIBYL,WP,TS,58,985,27SEP1995,04OCT1995,N,E,12.9,123
1995,TANYA,NA,ET,86,970,27OCT1995,03NOV1995,N,W,33.8,-51.8
1995,TED,WP,TS,58,990,07OCT1995,14OCT1995,N,E,18.5,108.2
1995,VAL,WP,TS,46,996,08OCT1995,14OCT1995,N,E,26.2,137.8
1995,VANIA,SP,NR,63,980,12NOV1994,18NOV1994,S,E,-17.5,168.5
1995,VIOLET,SP,NR,98,960,02MAR1995,08MAR1995,S,E,-22.2,158.1
1995,WARD,WP,ET,98,940,16OCT1995,24OCT1995,N,E,19.7,135.5
1995,WARREN,SP,NR,92,960,04MAR1995,06MAR1995,S,E,-16.8,138.8
1995,WILLIAM,SP,NR,69,975,01JAN1995,05JAN1995,S,W,-21.7,-154.5
1995,YVETTE,WP,TS,58,985,22OCT1995,27OCT1995,N,E,13.3,109.9
1995,ZACK,WP,TS,104,950,25OCT1995,02NOV1995,N,E,14.8,112.5
1996,,NI,NR,89,972,07MAY1996,06DEC1996,N,E,16.3,83
1996,,EP,NR,52,1000,13MAY1996,11NOV1996,N,W,12.1,-118.8
1996,ALMA,EP,TS,104,969,20JUN1996,27JUN1996,N,W,17.2,-102.8
1996,ANN,WP,TS,40,1000,01APR1996,10APR1996,N,E,10.2,130.5
1996,ARTHUR,NA,ET,52,992,17JUN1996,23JUN1996,N,W,37.8,-56.2
1996,ATU,SP,NR,52,987,10MAR1996,18MAR1996,S,W,-21.9,171
1996,B29596,SI,TS,35,995,28DEC1995,31DEC1995,S,E,-18.3,51.8
1996,BARRY,SP,NR,115,950,02JAN1996,09JAN1996,S,E,-16,140.9
1996,BART,WP,ET,109,930,08MAY1996,20MAY1996,N,E,16.2,125.4
1996,BERTHA,NA,ET,115,960,05JUL1996,17JUL1996,N,W,20.3,-67.7
1996,BETH,WP,TS,69,975,11OCT1996,22OCT1996,N,E,17.5,123.3
1996,BETI,SP,NR,104,935,21MAR1996,02APR1996,S,W,-20.7,165
1996,BONITA,SI,NR,115,920,03JAN1996,15JAN1996,S,E,-18.1,56.6
1996,BORIS,EP,TS,92,979,27JUN1996,01JUL1996,N,W,16.6,-100.8
1996,CAM,WP,ET,46,994,18MAY1996,26MAY1996,N,E,18.2,116.2
1996,CARLO,WP,TS,81,965,20OCT1996,26OCT1996,N,E,23.8,145
1996,CELESTE,SP,NR,81,965,25JAN1996,29JAN1996,S,E,-19.4,149.4
1996,CESAR,NA,TS,86,985,24JUL1996,28JUL1996,N,W,12.2,-83.9
1996,CESAR,EP,TS,40,1004,28JUL1996,28JUL1996,N,W,13.1,-87.9
1996,CRISTINA,EP,TS,69,991,01JUL1996,03JUL1996,N,W,15.3,-95.9
1996,DALE,WP,ET,104,930,03NOV1996,15NOV1996,N,E,14.7,136.5
1996,DAN,WP,ET,75,970,05JUL1996,17JUL1996,N,E,22.9,141.4
1996,DARYL/AGNIEL,SI,TS,109,925,16NOV1995,27NOV1995,S,E,-12,85.4
1996,DENNIS,SP,NR,46,990,13FEB1996,18FEB1996,S,E,-12.4,143.5
1996,DOLLY,NA,TS,81,989,19AUG1996,24AUG1996,N,W,21.6,-97.7
1996,DOLLY,EP,TS,23,1005,24AUG1996,25AUG1996,N,W,21.7,-105.7
1996,DOLORESSE,SI,TS,60,977,12FEB1996,20FEB1996,S,E,-12.3,42.8
1996,DOUGLAS,EP,TS,132,946,29JUL1996,06AUG1996,N,W,17.6,-108
1996,EDOUARD,NA,ET,144,933,19AUG1996,06SEP1996,N,W,15.4,-47
1996,EDWIGE,SI,TS,92,945,19FEB1996,29FEB1996,S,E,-20.6,48.8
1996,ELIDA,EP,TS,63,994,30AUG1996,06SEP1996,N,W,21.7,-111.8
1996,EMMA,SI,NR,46,990,01DEC1995,16DEC1995,S,E,-10.3,96.2
1996,ERNIE,WP,TS,46,992,07NOV1996,16NOV1996,N,E,19.7,117.9
1996,ETHYL,SP,NR,69,980,07MAR1996,13MAR1996,S,E,-12.4,141.8
1996,EVE,WP,ET,98,940,13JUL1996,27JUL1996,N,E,24.1,135.3
1996,FAUSTO,EP,TS,121,955,10SEP1996,14SEP1996,N,W,19.8,-109.5
1996,FERN,WP,ET,69,975,21DEC1996,30DEC1996,N,E,12.1,138.4
1996,FLOSSY,SI,TS,92,945,25FEB1996,06MAR1996,S,E,-16.9,66.2
1996,FRAN,NA,ET,121,946,23AUG1996,10SEP1996,N,W,27,-74.7
1996,FRANK,SI,NR,109,950,06DEC1995,13DEC1995,S,E,-19.6,114.7
1996,FRANKIE,WP,TS,58,975,20JUL1996,25JUL1996,N,E,19.6,108
1996,GENEVIEVE,EP,TS,52,999,27SEP1996,09OCT1996,N,W,15.4,-113.6
1996,GERTIE,SI,NR,86,965,17DEC1995,24DEC1995,S,E,-18.4,120
1996,GLORIA,WP,TS,75,965,21JUL1996,28JUL1996,N,E,17.3,124
1996,GUSTAV,NA,TS,46,1005,26AUG1996,02SEP1996,N,W,12.5,-35.2
1996,GUYLIANNE,SI,TS,40,992,17MAR1996,25MAR1996,S,E,-17.1,57.4
1996,HANSELLA,SI,TS,75,962,02APR1996,10APR1996,S,E,-20,63.6
1996,HERB,WP,TS,109,925,23JUL1996,04AUG1996,N,E,24.1,123.8
1996,HERNAN,EP,TS,86,980,30SEP1996,04OCT1996,N,W,17.9,-103.1
1996,HORTENSE,NA,ET,138,935,03SEP1996,16SEP1996,N,W,25.9,-71.5
1996,HUBERT/CORYN,SI,TS,92,955,06JAN1996,12JAN1996,S,E,-13.8,91.3
1996,ISIDORE,NA,ET,115,960,24SEP1996,02OCT1996,N,W,15.8,-42.9
1996,ISOBEL,SI,NR,40,995,27JAN1996,01FEB1996,S,E,-14,116.4
1996,ITELLE,SI,TS,109,925,06APR1996,19APR1996,S,E,-14.2,68.3
1996,JACOB,SI,NR,98,955,27JAN1996,08FEB1996,S,E,-20.4,113.5
1996,JENNA,SI,NR,63,984,01MAY1996,06MAY1996,S,E,-16.5,90.8
1996,JOSEPHINE,NA,ET,69,970,04OCT1996,16OCT1996,N,W,26.9,-87.3
1996,JOY,WP,ET,63,980,30JUL1996,06AUG1996,N,E,32.1,154.5
1996,KIRK,WP,ET,86,955,03AUG1996,18AUG1996,N,E,26.8,127.6
1996,KIRSTY,SI,NR,115,935,07MAR1996,14MAR1996,S,E,-19.8,119.7
1996,KYLE,NA,TS,52,1001,11OCT1996,12OCT1996,N,W,16.9,-87.1
1996,LILI,NA,ET,115,960,14OCT1996,29OCT1996,N,E,24.4,-74
1996,LISA,WP,TS,46,996,05AUG1996,09AUG1996,N,E,18.3,113.9
1996,MARCO,NA,TS,75,983,13NOV1996,26NOV1996,N,W,13.8,-78.5
1996,NIKI,WP,TS,75,970,17AUG1996,23AUG1996,N,E,17.5,112.7
1996,OLIVIA,SI,NR,121,925,03APR1996,12APR1996,S,E,-16.9,115.2
1996,ORSON,WP,ET,86,955,20AUG1996,04SEP1996,N,E,24.7,147.4
1996,PIPER,WP,TS,46,996,22AUG1996,26AUG1996,N,E,34,158.9
1996,SALLY,WP,TS,98,940,05SEP1996,10SEP1996,N,E,19.4,119.9
1996,TD0228,WP,TS,40,998,27FEB1996,01MAR1996,N,E,9.1,127.5
